x,y,title
-55.265440904907,-28.1833649027378,São Nicolau
-51.0520296086676,-29.5172773331844,Igreja Católica São Nicolau
-43.0231419122642,-19.9407179067821,São Nicolau
-40.0834679372215,-6.67601691203413,São Nicolau
-39.0593599468992,-11.8332699053091,S. Nicolau
-25.7966670484763,37.8631389736172,Snack Bar - São Nicolau
-17.8807513025408,28.6018174706496,Bar San Nicolas
-16.4337394733263,28.475201101548,San Nicolas (C.El Sauzal) (Subiendo)
-16.4335941259133,28.4752408204474,San Nicolas (C.El Sauzal)
-15.7819867615327,27.9857278722402,San Nicolas
-9.15863280306709,38.6431400867014,Quinta de São Nicolau
-9.15814582635157,38.6414870984393,EN 10-1 - Quinta de S. Nicolau
-9.15811357683287,38.6416966095671,EN 10-1 - Quinta de S. Nicolau
-9.15809749698928,38.6430039002646,Rua Cidade de Lourenço Marques - Quinta de S. Nicolau
-8.61605495286685,41.1403379601713,São Nicolau
-8.61495900822022,41.1404543217822,Adega São Nicolau
-8.30114549945316,43.0560296944594,Montes de San Nicolau
-8.17761591894567,43.3675113137241,San Nicolao
-8.16045225796964,43.5015884023376,San Nicolas
-7.60762804397567,43.1830565023613,San Nicolao
-7.59644931874856,42.4615620131591,Millan (parroquia San Nicolao)
-7.436157802206,40.6889992138172,São Nicolau
-6.51924281029725,42.5370010142925,San Nicolas
-5.4466387303726,36.1572888171167,Panadería San Nicolas
-4.53614911819658,48.179608474748,Anse Saint-Nicolas
-4.3715006826945,48.4028965148676,Saint-Nicolas
-4.31606043628284,47.9951398068235,Saint-Nicolas
-4.2598816848761,48.362939579327,Venelle Saint-Nicolas
-4.1923504740663,40.2268013015303,San Nicolas
-4.00005548738017,47.7241448991561,Île Saint-Nicolas
-3.59265989405842,37.1810817924048,Mirador de San Nicolas
-3.54671376222156,48.1563155929007,Saint-Nicolas
-3.54253875210709,47.8659246609137,Prairie Saint-Nicolas
-3.48380025129825,47.6323251797698,Port Saint-Nicolas
-3.47555479496838,47.6330977973062,Fontaine de Saint-Nicolas
-3.4317257227616,48.0419972685188,Saint-Nicolas
-3.32848135901093,48.7855207977271,Saint-Nicolas
-3.27971451718193,48.8381597949235,Crec'h Saint-Nicolas
-3.21612484434427,43.3754566941377,San Nicolas
-3.16378540263033,48.314441174497,Saint-Nicolas-du-Pélem
-3.03879650894379,47.9802538646007,Saint-Nicolas des Eaux
-2.922138052213,43.2599698150318,San Nicolas - Euskotren
-2.867389149244,47.5590219734024,Pointe S. Nicolas
-2.70886129509875,47.8174437027567,Saint-Nicolas
-2.41697467427023,48.1918121958064,Collège privé Saint-Nicolas
-2.22171991838597,47.802519968546,Saint-Nicolas-du-Tertre
-2.10838361123892,47.2802734650975,Île Saint-Nicolas
-2.06898763512775,47.6440928141348,Saint-Nicolas-de-Redon
-2.04528639484001,48.1975595950538,Lycée technologique agricole privé Saint-Nicolas-La Providence
-2.04526797937668,48.1978185089593,Lycée Saint-Nicolas La Providence
-2.00862489045369,48.4497337879808,Saint Nicolas
-1.639029775467,46.4245179041489,St-Nicolas
-1.58744932033661,49.3238130817095,Saint-Nicolas-de-Pierrepont
-1.56030798166834,47.2156316799198,Saint-Nicolas
-1.56014718323248,47.2156872056029,Saint-Nicolas
-1.55955474430261,47.2155834152403,Saint-Nicolas
-1.55939502384509,47.2156712801108,Saint-Nicolas
-1.55787732017257,47.2148177033423,Saint-Nicolas - Couëdic
-1.55754350621299,47.2150269953647,Saint-Nicolas
-1.45174415413123,52.5357369981371,St Nicholas Park Drive;St Nicolas Park Drive
-1.451553711291,52.5356371679903,St Nicolas Park Drive
-1.4264864029507,43.5953454948116,Église Saint-Nicolas
-1.37414947651955,50.9534938926446,St. Nicolas Church
-1.3736222552793,50.9539930655857,St Nicolas Church
-1.37352272194582,50.9539836152465,St Nicolas Church
-1.3356031270041,42.9890142944409,Iglesia San Nicolas de Barii
-1.3246426025595,51.3968673927199,Saint Nicolas C of E Junior School
-1.19411972739667,48.7556092014414,Saint-Nicolas-des-Bois
-1.19045648749956,49.2585962989875,Marais Saint-Nicolas
-1.18807819778485,49.262402001547,Saint-Nicolas
-1.08353289383972,45.5621243704572,Phare Saint-Nicolas
-1.05005564764102,45.6365808078536,Saint-Nicolas
-0.88878209282986,51.1346421699919,St Nicolas
-0.669201677703877,42.3109030082586,Albergue de Peregrinos (ex Bar San Nicolas)
-0.668431013021631,42.3109710996748,San Nicolas de Bari
-0.659245649409981,45.1353536042822,Hopital Saint-Nicolas
-0.659001397484228,45.1357489698837,Centre Hospitalier Saint-Nicolas De Blay Heliport
-0.641608306784635,44.8471836054844,Square Nicolas Poussin
-0.579826493456258,51.2319435015444,St Nicolas C of E Infant School
-0.57796590283979,47.4736849035723,Saint-Nicolas
-0.575922235568418,44.8275491916735,Saint-Nicolas
-0.574020591943465,44.8289988622077,Saint-Nicolas
-0.573976484663015,44.8289809597571,Saint-Nicolas
-0.572572417873936,44.8266246046968,Saint-Nicolas
-0.572345054275525,44.8274894940786,Saint-Nicolas
-0.486291929780108,51.1417335846049,Saint Nicolas Church
-0.466242430953845,47.0457909717334,Saint-Nicolas
-0.386790037334609,51.0485179060858,St Nicolas at Itchingfield
-0.373963801876423,51.2797989892471,St Nicolas
-0.279207259919285,48.3448515916549,College St Nicolas
-0.277808403358854,48.3460031906149,Entrée de Ville Saint-Nicolas
-0.202121837242176,47.3479557834589,Saint Nicolas
-0.163380912636181,38.9912643995219,marina San Nicolas
-0.161071703366823,38.992877800825,Sant Nicolau
-0.138927333297993,53.5702272056596,St Nicolas
-0.106477400458215,42.6946598171221,San Nicolas de Bujaruelo
-0.0826680928417978,48.8551476712082,Saint-Nicolas
0.0158783514675114,48.4943387617517,Saint-Nicolas-des-Bois
0.0670879820486141,43.3418695173684,Saint-Nicolas
0.125689489776623,47.2843793909393,Saint-Nicolas-de-Bourgueil
0.126828463725358,49.5001125924527,Boulangerie De Saint-Nicolas
0.131537612107769,49.4860285612696,Clinique Vétérinaire Saint-Nicolas
0.133792473302438,49.4851244775112,Le Fournil Saint-Nicolas
0.138623523068904,47.2607129865969,Aire de Saint-Nicolas-de-Bourgueil
0.142647975541759,47.2588540587628,Aire de Repos de Saint-Nicolas-de-Bourgueil
0.143911006831231,47.2605500868685,Aire de Repos de Saint-Nicolas-de-Bourgueil
0.148254990050648,47.2590861615797,Aire de Saint-Nicolas-de-Bourgueil
0.17383802119556,52.4813382056566,St Nicolas (Manea Parish Church)
0.289240633159144,42.7980683203146,"Église Saint-Denis,Saint-Nicolas"
0.336766901580772,50.819650591205,St. Nicolas
0.412367948082401,42.4646014131534,San Nicolau
0.42104486524324,48.8366234991677,Saint-Nicolas-des-Laitiers
0.472399214416615,49.5097995861555,Saint-Nicolas-de-la-Taille
0.520899885426926,52.4890565013457,Saint Nicolas
0.550759975302588,49.0830700151768,Caorches-Saint-Nicolas
0.618772413610089,49.5557265652075,Saint-Nicolas-de-la-Haie
0.619502923599135,48.8168307948543,Saint-Nicolas-de-Sommaire
0.693638099220139,51.2140217711484,St Nicolas
0.731986549878502,49.507017961235,Saint-Nicolas-de-Bliquetuit
0.763824819841323,44.1365052931279,Saint-Nicolas-de-la-Balerme
0.778241073352401,49.0815604848216,Église Saint-Nicolas
0.780721681177969,52.6028587801423,Saint Nicolas
0.850738979536569,46.4170438100521,École primaire Saint-Nicolas
0.850952598911132,46.4171736156458,École maternelle Saint-Nicolas
0.86892016223492,49.2103806849583,Saint-Nicolas-du-Bosc
0.88055496213178,42.5536165873488,Feixans de Sant Nicolau
0.925482584099506,49.3133862086239,Saint-Nicolas
0.926042324353041,49.3135616633088,Carrefour Saint-Nicolas
0.938176767210927,48.8076180918049,Saint-Nicolas-d'Attez
1.02361113213864,44.0644443687545,Saint-Nicolas-de-la-Grave
1.0369671939514,47.5854617137689,Saint-Nicolas-des-Motets
1.07883479473531,43.7930262727751,Lagraulet-Saint-Nicolas
1.15930030833197,49.0395127951395,Saint-Nicolas - La Maladrerie
1.199993721208,49.8609515982542,Dampierre-Saint-Nicolas
1.21406385384011,49.8784029837383,Saint-Nicolas-d'Aliermont
1.29769242538369,43.5657030111285,Centre Commercial Saint-Nicolas
1.49175035581491,49.0989626621434,Eglise St Nicolas de Vernonnet
1.56567837993139,48.287794894607,Villeneuve-Saint-Nicolas
1.66863941504145,48.8034903601501,Place Saint-Nicolas
1.8230190288677,49.9591017794634,Chapelle Saint-Nicolas
1.84020559688347,47.8735478133499,Saint-Nicolas
1.84093017799164,47.8733225751341,Pont Saint-Nicolas
2.03163083471152,48.4818876720983,Roche Saint-Nicolas
2.03362123188655,48.4831441843506,Roche Saint-Nicolas
2.07397624939505,49.5976471051663,Le Bosquet Saint-Nicolas
2.11093994704294,47.8764553953587,Ferme de Saint-Nicolas
2.11951391727222,50.1409896959021,Église Saint-Nicolas
2.13632319286866,48.9465852871265,Saint-Nicolas
2.14525774685299,41.377977718074,Tarragona [L3] Acceso Sant Nicolau
2.19002124661831,48.4869194883009,Le St Nicolas
2.20484021487125,49.0523426621797,Saint-Nicolas
2.22662777410923,48.7422095943999,Lycée Saint-Nicolas
2.32260359940151,51.0180742994992,Saint-Nicolas
2.32400191697277,51.0183582653348,Saint-Nicolas
2.32401907479469,51.0184400923812,Saint-Nicolas
2.32520521029584,51.0186591824567,Epicerie St Nicolas
2.32695611661612,51.0166997107392,Saint-Nicolas
2.44115965733846,48.7998647734311,Section d'enseignement général et professionnel adapté Nicolas de Stael
2.46943386141154,39.6481603829041,Son Nicolau
2.50824665124027,49.1745493964711,Carrefour du Souillars Saint-Nicolas
2.51740048398544,49.1762756751074,Carrefour Saint-Nicolas
2.51950936894644,48.8640029167433,Section d'enseignement professionnel du Lycée Nicolas-Joseph Cugnot
2.55022600244551,49.2015941055274,Saint-Nicolas d'Acy
2.64836218616456,39.5706913702385,Esglèsia de Sant Nicolau
2.68372733176437,42.0868723061824,Sant Nicolau
2.68396367851562,42.0865475055732,Pla de Sant Nicolau
2.68479875240374,42.0870233058993,Castanyer del Pla de Sant Nicolau
2.72734619819466,50.5953539801473,Ecuries de la Croix Saint-Nicolas
2.74250338215208,41.6464137749327,Esglesia de Sant Nicolau
2.7849000008068,50.307799961036,Saint-Nicolas
2.82602756945964,41.9890412648658,Capella de Sant Nicolau
2.88500645943851,48.959050766555,Église Saint-Nicolas
2.8907424720222,48.4437379963231,Le Clos St. Nicolas
2.90680578660671,39.4100889926158,Son Nicolau
2.91861692579384,49.3351172772792,Maison Forestiere Saint-Nicolas de Courson
2.92519403097805,49.3440215669469,Carrefour de Saint-Nicolas de Courson
2.92655228368764,49.3362981934589,Source St Nicolas
3.04241267712001,39.4575767738671,Pleta de Son Nicolau
3.04622333055525,39.4547820555476,Son Nicolau
3.05351163194989,49.332672115895,Roy Saint-Nicolas
3.05775769880334,39.4179237033798,Son Nicolauet
3.12687398693197,45.2647115111786,Église Saint-Nicolas
3.16785198609001,50.5676056962181,Église Saint-Nicolas
3.43194437270175,49.5933333007042,Saint-Nicolas-aux-Bois
3.46704649158637,50.0728385875684,Église Saint-Nicolas
3.46726999242906,48.5297199808255,Saint-Nicolas-la-Chapelle
3.47042622317981,43.4342166996312,Chapelle Saint-Nicolas de Talpuciac
3.57402200786963,47.7996784179353,Saint-Nicolas
3.78322059325704,46.0600473047459,Église Saint-Nicolas
3.78345711967135,46.0598253936,Saint-Nicolas-des-Biefs
3.78991187431386,44.8901642033127,Le Bouchet-Saint-Nicolas
3.79044547359263,44.8890442181229,Le Bouchet-Saint-Nicolas
3.86965496275904,43.6290980657107,Fournil Saint-Nicolas
3.87607091018128,43.6107621882007,Le Fournil Saint-Nicolas
3.88724595231572,43.6078583907512,Le Fournil Saint-Nicolas
3.9567471685436,50.4539657677736,Saint-Nicolas
3.95753975211877,50.4538418820451,Foyer Saint-Nicolas
3.95755807775057,50.4540174153291,Taverne le Saint-Nicolas
4.0172318146017,48.9457872152853,Saint-Nicolas
4.07074355776142,48.2949036744048,Pharmacie Saint-Nicolas
4.12020300067447,46.451677005523,Pharmacie Saint-Nicolas
4.13171392289365,49.6577986938177,Église Saint-Nicolas
4.18205245714374,50.5987002834761,Font. St Nicolas
4.18459918097422,50.5969871888207,Saint-Nicolas
4.20749535110433,50.335951160464,Saint-Nicolas
4.21227223245917,50.3429114970544,Saint Nicolas
4.28785100074175,50.8142337827615,Saint-Nicolas - Sint-Niklaas
4.2882273948458,50.814407407799,Saint-Nicolas - Sint-Niklaas
4.28844685326971,50.8146102627787,Saint-Nicolas - Sint-Niklaas
4.35112788019749,50.8487284948222,Hôtel Saint-Nicolas
4.36104060969469,43.838757258385,Au Fournil Saint-Nicolas
4.37743207885249,43.9444627850942,Pont Saint-Nicolas
4.39583119283877,50.5090131966303,Eglise Saint-Nicolas
4.49562485808855,50.5616296847841,Ecole libre Saint-Nicolas
4.52120348748857,49.9246534127311,Église Saint-Nicolas
4.54468805412978,45.4855701187647,Église Saint-Nicolas
4.64554855861098,46.0015365694063,École Saint-Nicolas
4.72848650536412,44.2021317055364,Porte St Nicolas
4.77281477137429,46.6537655956281,Saint-Nicolas
4.78412833372554,43.9340693123741,Saint Nicolas
4.79159126761142,48.6679928732761,Pâtis Saint-Nicolas
4.83955160197834,47.0274414724239,Porte Saint-Nicolas
4.8414140790569,47.0296056035081,Faubourg Saint-Nicolas
4.84381626395817,47.0270117953508,Faubourg Saint-Nicolas
4.84888617575868,47.0409350748089,Beaune Saint-Nicolas
4.8535447489906,47.0389706142124,Beaune Saint-Nicolas
4.88397859283822,50.4670527017846,Parking Saint-Nicolas
4.88423506185184,50.4669926058515,Parking Saint-Nicolas
4.89347971427224,50.4676250102267,Faubourg Saint-Nicolas
4.89362003111962,50.4674406074736,Faubourg Saint-Nicolas
4.89518633364901,52.377483877732,Sint Nicolaas
4.8995966125364,44.9189859106403,Fournil St Nicolas
4.90033071578658,52.376701713019,Centraal Station / Nicolaaskerk
5.04477927448383,47.3241595723107,Le Saint-Nicolas
5.05587418689493,47.1155477961202,Saint-Nicolas-lès-Cîteaux
5.23352905990119,52.0471351767372,Sint Nicolaasschool
5.36179213313528,43.2923006707518,Fort Saint-Nicolas
5.36183085052403,43.2922384893783,Fort Saint-Nicolas
5.36186076442299,43.2921759156291,Fort Saint-Nicolas
5.3678915142514,52.2345759812137,St. Nicolaasweg
5.39024519178143,49.5320484077732,Chapelle Saint-Nicolas
5.45870921318226,49.4534182958414,Église Saint-Nicolas
5.5028455092162,49.1191419934202,Aire de Verdun Saint-Nicolas Sud
5.50846806457951,49.1196793647455,Aire de Verdun Saint-Nicolas Nord
5.50850992607175,49.1186768156415,Aire de Verdun Saint-Nicolas Sud
5.51570947391632,49.1192952683075,Aire de Verdun Saint-Nicolas Nord
5.53359529054926,50.6424678669078,Ford St Nicolas Motor
5.53941897870468,50.6305340857603,Saint-Nicolas
5.54185682672272,50.6382238929034,Place Saint-Nicolas
5.54234766619396,50.6380622616717,Place Saint-Nicolas
5.5436270468216,50.6382306726292,Place Saint-Nicolas
5.60009954732625,51.0156312738164,Sint-Nicolaas van Tolentijnkerk
5.60626001388168,45.3987000168986,Saint-Nicolas-de-Macherin
5.7297027273012,45.181274790265,Le Saint-Nicolas
5.72972033428077,45.1812623797011,Le Saint-Nicolas
5.74109210746243,52.923064309525,Sint Nicolaasga
5.74267898141183,49.8236985891986,Chapelle Saint Nicolas
5.77188590624441,52.9147940967092,Sint Nicolaasga
5.77208308644927,52.9147766002499,Sint Nicolaasga
5.7727749688811,52.9220749894831,Windmotor Sint Nicolaasga
5.77450341731928,52.9149736110567,Sint Nicolaasga
5.77453656515326,52.9139533919751,Sint Nicolaasga
5.77502219439586,52.9169385782394,Sint Nicolaasga
5.77698779806904,52.9142778127652,Sint Nicolaasga
5.77716243056027,52.9142609119592,Sint Nicolaasga
5.78669625067063,48.8866579129842,Saint-Nicolas
5.97430005528004,50.8321091755541,"Simpelfeld, Sint Nicolaasstraat"
5.97452607140552,50.8320219704936,"Simpelfeld, Sint Nicolaasstraat"
6.07421391511483,49.3145021155349,Saint-Nicolas-en-Forêt
6.08515557493847,45.084182511694,Site Archéologique - Chapelle Saint-Nicolas
6.16554212662166,49.9466020665643,Café Chalet Mont Saint Nicolas
6.18443872761228,48.6892249068339,Saint-Dizier Saint-Nicolas
6.18447933146312,48.6823781846166,La Poste Nancy Porte Saint-Nicolas
6.18448597899623,48.6861028154256,Quartier Saint-Nicolas
6.18480865384628,48.6876197042078,Quartier Saint-Nicolas
6.18615064704923,48.6885706867897,Bazar Saint-Nicolas
6.18617840499151,48.6884151956052,Aux Délices de Saint-Nicolas
6.18626356528044,48.6857462705437,Porte Saint-Nicolas
6.18693289999864,48.6880657834571,Brasserie Saint-Nicolas
6.18740747996324,48.6880625810942,Bains-Douches Saint-Nicolas
6.18776267382658,48.687545515425,Tabac Presse Saint-Nicolas
6.18782600505411,48.6877596010634,Saint-Nicolas - Charles III
6.18809792509062,48.6888194598258,Maison de quartier Saint-Nicolas
6.18889787485112,48.6874100657588,Établissement Petite Enfance Saint-Nicolas
6.1995570145179,47.9740226077772,Statue du Poète Nicolas Gilbert
6.23816175452682,44.6782093591208,Saint-Nicolas
6.28516053221362,48.6357692143283,Saint-Nicolas de Port
6.29188828487097,51.7379297652789,St. Nicolai
6.29811495726285,48.6267416666236,Saint-Nicolas-de-Port
6.31314377196616,48.6353143015231,Varangéville - Saint-Nicolas
6.31316012130434,48.6353451713721,Varangéville - Saint-Nicolas
6.37036376061873,49.5449311967794,Saint Nicolas
6.38501788801704,51.3893733994439,St. Nicolasfeld
6.41910931237549,49.8129183956971,Saint-Nicolas
6.44825461277958,48.1768346953013,Parking Q-Park Saint-Nicolas
6.46685997995509,51.9785800004319,Strake Nicolaos
6.48026338298332,47.6501464125501,Croix Saint-Nicolas
6.50126464685311,45.80863275962,Saint-Nicolas-la-Chapelle
6.50146362368854,45.8082958127427,Saint-Nicolas la Chapelle
6.50505410004764,45.4915192624173,Saint-Nicolas (Le Bois)
6.57287151410696,43.7300664606891,Église Saint-Nicolas
6.60514133473227,53.1687121018207,CBS St. Nicolaasschool
6.62531417224705,0.286029315432826,Cascata de São Nicolau
6.62549212850483,0.279840807067123,Sao Nicolau
6.72363783436589,45.8528604175011,Saint-Nicolas-de-Véroce
6.72393149363227,45.853380167152,Saint-Nicolas-de-Véroce
6.77190305694024,43.9148843201723,Saint-Nicolas
6.84635075644859,48.8795433987724,Jardins Saint-Nicolas
6.84843520723386,48.8781075661787,Saint-Nicolas
6.87340927044766,48.0395915660607,Saint-Nicolas
6.88577035825173,52.6591721622536,RKS Nicolaasschool
6.91625630438584,46.9897411026347,Saint-Nicolas-MEN
6.91680445637221,46.9897314821892,Saint-Nicolas-MEN
6.99475890925518,52.3955173132722,St. Nicolaasstichting
6.99514707128944,52.3953802734574,St. Nicolaasstichting
6.99992988152515,52.3770509825608,St. Nicolaasmolen
7.01860181386322,43.5593170958047,Saint-Nicolas
7.01924455844901,43.5544752143673,Parking Saint-Nicolas
7.05154995235957,48.7301913033265,Hôpital Saint-Nicolas
7.08279201046832,47.4254549812448,"Porrentruy, St-Nicolas"
7.16798203363876,45.7160777816596,Saint Nicolas
7.17134541589403,45.7119511706898,Chiesa Parrocchiale di Saint Nicolas
7.24825099585126,44.0798136593931,Saint-Nicolas
7.35671430190807,48.0797077903759,Pharmacie Saint-Nicolas
7.3951480026869,48.4380989598056,Rocher St Nicolas
7.40496272598661,48.8236567952995,Ruines de la chapelle Saint-Nicolas
7.41751731090288,43.7280786071111,Parking Saint-Nicolas
7.4900201578211,44.8002805173492,San Nicola
7.49187895180701,44.8007905746887,Chiesa di San Nicola
7.52282860829077,44.258577596188,Pilone di San Nicolao
7.53345325265064,44.2456354694875,Parrocchiale di San Nicolao
7.74732002324351,45.1518599878639,Settimo (v. Torino/v. De Nicola)
7.74803831614469,48.5783578090418,Saint-Nicolas
7.74818626867199,48.5784764948142,Saint-Nicolas
7.74860003269185,45.1514800018908,Settimo (v. Torino/v. De Nicola)
7.74861000399151,48.5786099788302,Pont Saint-Nicolas (Krutenau)
7.75777596399302,53.5751929871878,Ev. Kindergarten St. Nicolai
7.76983000763298,48.6146500027901,Rue de la Magel / Stade Paul Nicolas (Cité de l'Ill)
7.79311245333526,48.8198147669596,École élémentaire Saint-Nicolas
8.07584362445109,45.3651583696442,Chiesa Parrocchiale di San Nicola di Bari
8.10891267618468,45.4484884024823,Chiesa di San Nicola
8.14102196786872,45.6070650098205,Valle San Nicolao
8.24404336976587,40.8370702845132,Pozzo San Nicola
8.30802910981231,54.9064477116459,Sankt Nicolai
8.31658125098018,50.3607476043766,St. Nicolaus Kirche
8.40787622482149,45.9684042872798,Parrocchia di San Nicola
8.41604227008025,49.3346783045343,"Ihre Augenärzte Speyer: Dr. med. Birgit Boguth, Dr. med. Heinz-Dieter Jakumeit, Dr. med. Nicola Sommer"
8.55039780740278,53.2853860900638,St. Nicolai
8.55326630776803,47.369483364148,Couvent St-Nicolas de Myre
8.55825788647577,40.7267322702928,Duomo di San Nicola
8.70714511082338,50.1162065875431,Neue Sankt Nicolai Kirche
8.74683375805412,50.0889542743987,Sf. Nicolae
8.77176712758556,53.8243915631318,St. Nicolai
8.77200563029349,53.8239297733093,St. Nicolai
8.85540737722783,44.4252546899986,Farmacia San Nicola
8.90826972826865,39.2735846725291,San Nicola
8.92035135018783,54.416621089825,St. Nicolai Uelvesbüll
